split,filename,source_path,output_path,original_class,assigned_class,median_snr_db,mean_snr_db,min_snr_db,max_snr_db,n_particles_with_snr,snr_threshold_db,assignment_reason,file_action
train,HFocusing_5_10_10um_0_1254.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1254.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1254.npy,10um,unclear,-13.332955830154848,-13.320706838494983,-16.788055715983084,-10.65654902320263,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1255.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1255.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1255.npy,10um,unclear,-10.858749247919924,-11.76181421166909,-18.120294354957,-8.306393867089524,14,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1258.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1258.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1258.npy,10um,unclear,-10.584683650256016,-8.824494971265255,-16.39816729325149,3.932046889277406,6,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1261.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1261.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1261.npy,10um,10um,0.19455996543345316,2.9772531505089805,-4.567660804708541,16.08755347587756,4,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1270.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1270.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1270.npy,10um,unclear,-13.79823993745531,-12.037916417657426,-16.297426773531413,7.249212877933953,14,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1273.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1273.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1273.npy,10um,unclear,-10.798633573298185,-10.963274296896987,-15.989588969383874,-3.868913166602555,7,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1275.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1275.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1275.npy,10um,10um,-5.835533057661744,-5.8658232879666965,-7.174014584749954,-4.285947471047742,5,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1279.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1279.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1279.npy,10um,10um,-3.588958594482098,-2.9954326215991127,-5.747273039611397,-0.3302818933784815,9,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1280.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1280.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1280.npy,10um,unclear,-12.162992533452922,-10.036625274174202,-20.412510529843907,15.426418750880114,10,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1283.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1283.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1283.npy,10um,unclear,-10.17428697575455,-8.829060758826325,-13.9131817387527,2.853948273226426,5,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1286.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1286.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1286.npy,10um,unclear,-13.168885501083052,-10.947501182495655,-16.608054981034822,4.685131034200952,7,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1289.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1289.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1289.npy,10um,unclear,-12.07619661222687,-11.851159541624426,-17.679086540299803,-1.3360803609959109,14,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_129.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_129.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_129.npy,10um,unclear,-11.841442319365926,-10.854253931693629,-17.41467374008401,2.3434551677746525,7,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1292.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1292.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1292.npy,10um,unclear,-10.726817015852433,-6.2909473457471154,-22.985410666605528,12.656935911260748,10,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1294.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1294.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1294.npy,10um,unclear,-12.476586044925655,-11.449560831119141,-19.535488138980813,5.786350674139765,9,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1298.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1298.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1298.npy,10um,unclear,-14.29076944450272,-11.680396790879001,-15.773438427970827,1.2646929110373415,7,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1304.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1304.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1304.npy,10um,unclear,-12.574962500523398,-12.736264315842883,-21.204794967345446,-7.095501313022014,20,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1308.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1308.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1308.npy,10um,unclear,-10.152181337333717,-9.834467589912094,-16.862239079313568,4.379144691330856,9,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1311.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1311.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1311.npy,10um,unclear,-11.054862909968579,-8.108448179735882,-13.163273297928303,6.3856667048382585,5,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1314.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1314.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1314.npy,10um,unclear,-13.747732328457172,-12.832683037750805,-15.591379784086065,-9.051238506416961,13,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1315.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1315.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1315.npy,10um,unclear,-11.01292215246377,-4.627089213185011,-12.733155042537854,6.526197747223713,5,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1318.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1318.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1318.npy,10um,unclear,-12.196026500538872,-9.57151901549471,-14.45481939587868,4.139147915133409,6,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_132.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_132.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_132.npy,10um,unclear,-10.956453058167037,-11.284947125699482,-14.422082968121156,-7.6532978927426365,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1321.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1321.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1321.npy,10um,unclear,-13.552779008833944,-13.926858088409379,-19.38450739633495,-10.416683167623386,13,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1322.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1322.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1322.npy,10um,unclear,-12.552685795562542,-10.98690912682826,-18.04545842042274,8.286460122810254,12,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1325.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1325.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1325.npy,10um,unclear,-11.796890640897054,-10.698651461546984,-15.591760361330993,7.514852288077374,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1328.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1328.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1328.npy,10um,10um,-1.003243247844035,-1.003243247844035,-1.2243024114190346,-0.7821840842690352,2,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1329.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1329.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1329.npy,10um,unclear,-12.514609977632489,-12.356177517332105,-16.01942963789738,-7.643006686315389,12,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_133.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_133.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_133.npy,10um,unclear,-13.55245208828293,-12.384801681980475,-18.270809538871692,2.0252186841647415,12,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1331.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1331.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1331.npy,10um,10um,-8.559732281452703,-7.985191599731811,-12.069550328343299,-4.649327608902393,5,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1332.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1332.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1332.npy,10um,unclear,-11.045369798942309,-9.949844328994143,-19.295774043280357,7.71876035871017,9,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1335.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1335.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1335.npy,10um,unclear,-12.391121029722797,-12.705362453730963,-18.513338850328346,-6.595865135185016,16,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1338.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1338.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1338.npy,10um,unclear,-12.977330843842527,-11.570336389915669,-17.97578008741769,-0.3153163322761477,6,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1340.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1340.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1340.npy,10um,unclear,-12.264133191045236,-12.480504980827364,-14.918663755559534,-10.47508978565945,4,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1341.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1341.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1341.npy,10um,unclear,-12.421687822955153,-12.421687822955153,-16.630620731379455,-8.21275491453085,2,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1344.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1344.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1344.npy,10um,unclear,-11.739627353118898,-9.907800019956106,-15.023413518204316,4.090454151599473,10,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1346.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1346.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1346.npy,10um,unclear,-11.864799891367547,-11.672124685455296,-13.049370782932382,-10.281320341462763,6,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1347.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1347.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1347.npy,10um,10um,-4.939521051887262,-3.2034661554002657,-13.127959739130999,20.18776058499938,11,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1350.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1350.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1350.npy,10um,unclear,-13.17398637606756,-12.964247563869234,-18.066338276019078,-5.579802097680691,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1359.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1359.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1359.npy,10um,unclear,-12.013188213245286,-10.282199623036696,-15.63662916766621,2.966042793811179,6,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1361.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1361.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1361.npy,10um,unclear,-11.302268005781732,-11.5252867655069,-15.366685639676174,-8.096442470540309,8,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1362.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1362.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1362.npy,10um,unclear,-12.379852707659737,-9.42767368521788,-17.454582561169364,2.686292673648492,10,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1365.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1365.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1365.npy,10um,unclear,-14.82618153522616,-14.82618153522616,-16.12473749978542,-13.527625570666899,2,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1366.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1366.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1366.npy,10um,10um,-9.617654301458264,-8.276693228358045,-14.83298588622064,6.348391461531665,7,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1369.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1369.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1369.npy,10um,unclear,-12.231196511495332,-8.5548704967108,-16.53695407224121,4.345698179157598,8,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_137.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_137.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_137.npy,10um,unclear,-10.716577257673336,-9.432378246441756,-14.927838067453543,2.871213073809437,12,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1371.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1371.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1371.npy,10um,10um,-4.812485143136072,-4.907368422863186,-7.622428630862293,-3.08094357798777,8,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1372.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1372.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1372.npy,10um,unclear,-10.84704695244448,-9.39668791651717,-12.741962210068118,0.42087937054171176,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1375.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1375.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1375.npy,10um,unclear,-12.430848713575283,-12.182248789088302,-13.320908509006966,-10.363402212416124,5,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1376.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1376.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1376.npy,10um,10um,-4.597181277488036,-3.54483213848999,-8.689638030663914,3.7358971449892757,7,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1379.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1379.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1379.npy,10um,unclear,-11.741700223712348,-11.888067318632322,-15.991116166405705,-8.400793066665283,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1382.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1382.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1382.npy,10um,unclear,-10.856309317010847,-9.13787116764563,-15.431763433069452,5.358175381885348,6,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1386.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1386.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1386.npy,10um,unclear,-12.79060911451017,-7.108558961583444,-14.929623610726978,6.394555840486814,3,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1390.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1390.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1390.npy,10um,unclear,-11.799582632983945,-8.838557530151249,-18.008116347073774,6.25305149243667,4,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1392.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1392.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1392.npy,10um,unclear,-11.743076912729332,-12.357769779190683,-18.579998592915473,-9.193707260079172,9,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1393.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1393.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1393.npy,10um,10um,-4.34226808910397,-4.34226808910397,-14.043717528480169,5.3591813502722285,2,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1396.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1396.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1396.npy,10um,unclear,-11.830075362447758,-12.249746588081706,-15.982000623291725,-9.146352733923527,7,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1397.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1397.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1397.npy,10um,10um,-5.436176925850988,-3.050713911187701,-9.136490466075774,9.527099220149491,6,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_14.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_14.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_14.npy,10um,10um,-5.141698702439089,-5.527399156061642,-10.334003798000865,-2.4395643633134014,15,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_140.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_140.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_140.npy,10um,10um,-6.568823950223037,-6.258125661813154,-8.128081181773089,-3.443968200272697,9,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1400.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1400.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1400.npy,10um,unclear,-12.232660169777194,-10.102218230213092,-17.842413430242956,8.610007382468126,7,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1403.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1403.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1403.npy,10um,unclear,-12.537719712315361,-11.798393363593286,-13.054729960292144,-10.186655089084233,5,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1404.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1404.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1404.npy,10um,unclear,-13.23394501645687,-12.128980496542836,-16.93734259147471,-3.9953551537773557,6,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1406.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1406.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1406.npy,10um,unclear,-12.834358736365619,-11.571260696329082,-15.34519488513241,-2.8847063028770497,6,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1407.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1407.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1407.npy,10um,unclear,-13.258012825073152,-12.158749653892004,-17.951619835634126,5.600503230551064,13,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_141.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_141.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_141.npy,10um,10um,-8.605506104504821,-4.508588999028214,-9.946964022910823,11.887885351584629,5,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1410.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1410.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1410.npy,10um,unclear,-12.889390830942888,-12.282858325742005,-13.401161119522953,-9.951490521559297,4,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1413.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1413.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1413.npy,10um,10um,-8.371387833307393,-8.647567358081853,-12.883088925268884,-1.5396096869691147,5,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1414.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1414.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1414.npy,10um,10um,-9.8741196245259,-7.362836599658564,-14.434981290570153,11.470506557421743,10,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1416.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1416.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1416.npy,10um,unclear,-14.09745746085192,-14.003452518488105,-16.59856332877049,-11.236842307865428,12,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1417.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1417.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1417.npy,10um,10um,-9.585704661253175,-6.335671376164014,-15.579562433555393,14.333386974413946,7,-10.0,median_snr_at_or_above_threshold,symlinked
train,HFocusing_5_10_10um_0_1421.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1421.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1421.npy,10um,unclear,-12.035335572241598,-10.275573527822969,-16.120978225968017,6.662271704209636,10,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1424.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1424.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1424.npy,10um,unclear,-12.626439239273692,-11.50610258001974,-17.397134930362895,4.659179799426028,11,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1427.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1427.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1427.npy,10um,unclear,-13.473996986646984,-11.655554417939952,-18.787254270763224,2.2008381095606633,7,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1430.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1430.npy,P0/data/particles2SNR_4_class_lim10/train/unclear/HFocusing_5_10_10um_0_1430.npy,10um,unclear,-13.312708165632367,-12.375548750129202,-16.87315733598159,-7.097952112947255,15,-10.0,median_snr_below_threshold,symlinked
train,HFocusing_5_10_10um_0_1431.npy,P0/data/dataset_particles2SNR_c1/train/10um/HFocusing_5_10_10um_0_1431.npy,P0/data/particles2SNR_4_class_lim10/train/10um/HFocusing_5_10_10um_0_1431.npy,10um,10um,-2.509513066457534,-2.509513066457534,-5.039383551189474,0.02035741827440618,2,-10.0,median_snr_at_or_above_threshold,symlinked
